amount,payments,same_district,frequency,has_disponent,gender,region,nr_inhabitants,nr_municip_inhabitants_499,nr_municip_inhabitants_500_1999,nr_municip_inhabitants_2000_9999,nr_municip_inhabitants_10000,nr_cities,ratio_urban_inhabitants,average_salary,ratio_entrepeneurs,avg_crimes,avg_unemployment,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,min_amount,max_amount,credit_ratio,avg_balance,num_trans,min_balance,std_balance,negative_balance,last_balance,last_balance_negative,cash_credit_ratio,rem_ratio,card_withdrawal_ratio,cash_withdrawal_ratio,interest_ratio,coll_ratio,age_when_loan,days_between,loan_status,has_card
165960,6915,True,1,0,0,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,21979.508108108108,-8972.186363636363,189.51520000000002,-41400.0,62235.0,0.296,52523.244875,125,700.0,20871.656373458572,0,23696.5,0,0.008,0.224,0.0,0.48,0.144,0.144,51,561,0,False
22968,638,True,1,0,0,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,4243.1,-3600.0,3530.090909090909,-3600.0,8200.0,0.9090909090909091,23324.936789772728,11,1000.0,10674.56106477817,0,38831.0,0,0.6363636363636364,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,46,120,0,False
115812,3217,True,1,0,1,5,93931,74,21,10,1,8,0.569,8427.0,0.107,0.020158414155071275,1.33,0.00041519839030777913,0.41999999999999993,16554.986274509803,-10992.139726027397,337.72661290322566,-50800.0,49887.0,0.4112903225806452,56646.51653855847,124,1100.0,21882.39044821846,0,41878.1015625,0,0.25806451612903225,0.0,0.0,0.5887096774193549,0.1532258064516129,0.0,43,585,0,False
272520,4542,True,1,1,1,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,13755.75294117647,-8753.708,357.26428571428573,-56700.0,42400.0,0.40476190476190477,44602.64175269717,84,1100.0,24052.294666883794,0,30009.900390625,0,0.27380952380952384,0.11904761904761904,0.0,0.47619047619047616,0.13095238095238096,0.0,54,333,0,False
172080,3585,True,1,0,0,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,10713.956,-12331.729411764705,1385.940476190476,-40100.0,45518.0,0.5952380952380952,60743.95628720238,42,200.0,20857.484010334287,0,58174.932291666664,0,0.2857142857142857,0.0,0.0,0.40476190476190477,0.30952380952380953,0.0,37,198,0,False
98592,4108,True,0,0,0,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,12494.761538461538,-9120.0,1687.380769230769,-24500.0,36975.0,0.5,54128.56565504808,26,900.0,19274.583129256633,0,53271.8984375,0,0.038461538461538464,0.07692307692307693,0.0,0.4230769230769231,0.23076923076923078,0.23076923076923078,31,183,0,False
155616,3242,True,1,0,0,1,92084,55,29,4,3,5,0.467,10124.0,0.141,0.04412275748229877,0.55,0.005494982841753182,-0.020000000000000018,9343.175,-8931.7,814.8999999999997,-21800.0,29176.0,0.5333333333333333,39426.06985677083,30,300.0,13480.639538347023,0,24447.099609375,0,0.06666666666666667,0.0,0.0,0.4666666666666667,0.23333333333333334,0.23333333333333334,37,228,0,False
97632,8136,False,1,0,0,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,25763.21,-10531.866666666667,635.8492307692305,-54700.0,73224.0,0.3076923076923077,53379.12830528846,65,1100.0,22695.20794885745,0,41330.1015625,0,0.015384615384615385,0.18461538461538463,0.0,0.5076923076923077,0.13846153846153847,0.15384615384615385,25,301,0,False
191880,3198,True,1,0,1,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,16177.397142857144,-9378.611538461539,902.541379310345,-59200.0,46829.0,0.40229885057471265,53685.785728717674,87,400.0,26593.484948543064,0,78521.0,0,0.2988505747126437,0.1839080459770115,0.0,0.41379310344827586,0.10344827586206896,0.0,46,272,0,False
30276,2523,True,1,0,0,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,4202.679310344827,-6436.023529411765,270.98478260869564,-18500.0,22708.0,0.6304347826086957,31318.87297257133,92,1000.0,12149.771783311824,0,24930.30078125,0,0.09782608695652174,0.0,0.0,0.3695652173913043,0.391304347826087,0.14130434782608695,57,388,1,False
30276,2523,True,1,0,0,5,103347,87,16,7,1,7,0.67,9104.0,0.123,0.022511538796481757,1.79,0.000532187678403824,0.5599999999999998,5264.765217391305,-6656.611764705882,198.18,-18200.0,22708.0,0.575,25197.092388916015,80,715.0,14944.957395887874,0,15854.0,0,0.1125,0.0,0.0,0.425,0.3,0.1625,57,388,1,False
196080,4085,True,1,0,1,7,87419,21,11,4,3,9,0.855,8624.0,0.102,0.03475789016117778,2.225,0.003649092302588682,0.8700000000000001,14476.62,-7506.481481481482,1848.0297872340425,-35700.0,46888.0,0.425531914893617,49143.96559175532,47,900.0,22934.44882967227,0,86857.3984375,0,0.2765957446808511,0.0,0.0,0.574468085106383,0.14893617021276595,0.0,36,231,0,False
74688,6224,True,1,1,0,7,87419,21,11,4,3,9,0.855,8624.0,0.102,0.03475789016117778,2.225,0.003649092302588682,0.8700000000000001,13496.94693877551,-10038.368253968254,258.33214285714297,-38400.0,56019.0,0.4375,48484.62428501674,112,1100.0,20837.001041227162,0,28933.30078125,0,0.008928571428571428,0.10714285714285714,0.0,0.45535714285714285,0.2857142857142857,0.14285714285714285,49,496,0,False
76908,6409,False,1,0,0,1,149893,63,29,6,2,6,0.674,9753.0,0.109,0.03714649783512239,4.845,0.004323083799777174,0.41000000000000014,15876.135714285712,-10865.153333333332,145.9656862745098,-52200.0,47434.0,0.4117647058823529,52890.40422506893,102,1100.0,23136.525663414923,0,14888.599609375,0,0.2549019607843137,0.0,0.0,0.5882352941176471,0.1568627450980392,0.0,48,485,1,False
189060,3151,True,0,0,0,1,149893,63,29,6,2,6,0.674,9753.0,0.109,0.03714649783512239,4.845,0.004323083799777174,0.41000000000000014,21569.60714285714,-14564.3125,2298.1833333333334,-40300.0,60016.0,0.4666666666666667,72242.896484375,30,200.0,24268.191613770465,0,68945.6015625,0,0.03333333333333333,0.1,0.0,0.43333333333333335,0.2,0.23333333333333334,36,203,0,False
402000,6700,True,1,0,1,1,149893,63,29,6,2,6,0.674,9753.0,0.109,0.03714649783512239,4.845,0.004323083799777174,0.41000000000000014,3118.0344827586205,-2927.64,319.1111111111111,-9100.0,9500.0,0.5370370370370371,21568.93536603009,54,200.0,7827.33412482493,0,17232.099609375,0,0.37037037037037035,0.2037037037037037,0.0,0.25925925925925924,0.16666666666666666,0.0,16,315,0,False
25944,1081,True,1,0,0,3,118650,8,8,5,1,3,0.856,9832.0,0.114,0.050214917825537296,3.9000000000000004,-0.008209018120522545,1.1600000000000006,12249.336842105264,-9074.355555555556,1875.6486486486488,-29900.0,36289.5,0.5135135135135135,56927.45418074324,37,600.0,17188.937118053607,0,69398.8984375,0,0.2972972972972973,0.0,0.0,0.4864864864864865,0.21621621621621623,0.0,34,260,0,False
198240,8260,True,1,0,1,3,118650,8,8,5,1,3,0.856,9832.0,0.114,0.050214917825537296,3.9000000000000004,-0.008209018120522545,1.1600000000000006,7095.2,-8540.6,2209.0125,-13000.0,19455.0,0.6875,30953.1435546875,16,300.0,12608.905352760821,0,39994.19921875,0,0.4375,0.0625,0.0,0.25,0.25,0.0,39,160,0,False
104808,8734,True,1,1,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,9470.5,-4757.2555555555555,933.8466666666667,-16400.0,25970.0,0.4,38709.83001302083,30,500.0,11323.59557748504,0,28015.400390625,0,0.23333333333333334,0.26666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,54,186,0,False
151560,6315,True,1,0,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,19058.40769230769,-15095.746666666668,761.5392857142855,-37200.0,56835.0,0.4642857142857143,53976.29289899553,28,300.0,22432.369606388373,0,21323.19921875,0,0.03571428571428571,0.03571428571428571,0.0,0.5,0.21428571428571427,0.21428571428571427,41,194,0,False
79632,3318,True,1,0,0,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,24446.25,-25786.0,5609.15625,-64300.0,66165.0,0.625,63494.19970703125,16,900.0,28138.712309323877,0,94504.5,0,0.0625,0.0625,0.0,0.3125,0.25,0.3125,35,141,0,False
465072,9689,True,1,1,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,12116.376315789474,-6511.843076923076,360.7038834951457,-42880.0,35163.0,0.36893203883495146,27778.74552487864,103,300.0,13546.85624982444,0,37152.3984375,0,0.20388349514563106,0.0,0.0,0.6310679611650486,0.1650485436893204,0.0,47,541,0,False
368880,6148,True,1,1,1,6,125832,151,41,2,3,5,0.483,8512.0,0.102,0.01728495136372306,3.815,-0.0011443829868395957,0.6100000000000003,19070.65344827586,-8067.622580645161,580.839010989011,-64500.0,49781.0,0.31868131868131866,60030.74364697802,182,1100.0,28602.903584613163,0,105719.69921875,0,0.2087912087912088,0.26373626373626374,0.0,0.4175824175824176,0.10989010989010989,0.0,21,590,0,False
300204,8339,False,1,0,1,6,161954,21,37,20,3,8,0.48,8720.0,0.116,0.02278424737888536,4.115,-0.00048161823727725157,0.77,9277.392592592592,-4921.745454545454,477.92676056338024,-18300.0,28365.0,0.38028169014084506,34084.460813710386,71,300.0,11366.645284146884,0,33897.299479166664,0,0.2112676056338028,0.0,0.0,0.6197183098591549,0.16901408450704225,0.0,30,364,0,False
83016,6918,False,1,0,1,6,161954,21,37,20,3,8,0.48,8720.0,0.116,0.02278424737888536,4.115,-0.00048161823727725157,0.77,20124.31791044776,-9929.641860465117,343.90561224489795,-64400.0,48883.0,0.34183673469387754,67891.93525789223,196,700.0,25854.8345924461,0,84877.13541666667,0,0.23469387755102042,0.1836734693877551,0.0,0.4744897959183674,0.10714285714285714,0.0,15,632,0,False
61056,1272,False,1,0,0,6,161954,21,37,20,3,8,0.48,8720.0,0.116,0.02278424737888536,4.115,-0.00048161823727725157,0.77,8584.58695652174,-3998.0536585365858,523.8328125,-13500.0,24372.0,0.359375,36039.051513671875,64,900.0,8993.682998397675,0,33532.599609375,0,0.1875,0.1875,0.0,0.453125,0.171875,0.0,37,347,0,False
77640,6470,False,2,0,1,7,67298,71,19,10,0,7,0.43799999999999994,8561.0,0.11,0.016018306636155607,0.97,0.0014562096941959641,0.64,18776.677272727273,-10059.5,513.765,-35000.0,58227.0,0.36666666666666664,55570.30465494792,60,700.0,22981.015572811586,0,30825.80078125,0,0.03333333333333333,0.0,0.0,0.6333333333333333,0.16666666666666666,0.16666666666666666,26,333,0,False
64656,1347,True,1,1,1,7,67298,71,19,10,0,7,0.43799999999999994,8561.0,0.11,0.016018306636155607,0.97,0.0014562096941959641,0.64,6738.766666666666,-5300.0,3729.0750000000003,-5700.0,13609.0,0.75,25896.466796875,12,200.0,11311.973633253918,0,44749.0,0,0.5,0.0,0.0,0.25,0.25,0.0,49,124,0,False
91584,3816,False,1,0,0,3,133777,24,17,7,3,11,0.847,8705.0,0.116,0.03554048902277671,6.68,0.001562301441951905,1.8600000000000003,18390.37142857143,-12213.070588235294,1607.8387096774193,-30600.0,47906.0,0.45161290322580644,50765.415322580644,31,1000.0,17938.221056129772,0,49842.8984375,0,0.03225806451612903,0.0,0.0,0.5483870967741935,0.1935483870967742,0.22580645161290322,42,211,0,False
46320,1930,True,1,0,1,3,133777,24,17,7,3,11,0.847,8705.0,0.116,0.03554048902277671,6.68,0.001562301441951905,1.8600000000000003,15197.84375,-5430.335384615384,132.3196629213483,-61600.0,49053.0,0.2696629213483146,43657.813119952596,178,900.0,20693.71436404361,0,25102.69921875,0,0.17415730337078653,0.3595505617977528,0.0,0.3707865168539326,0.09550561797752809,0.0,17,544,0,False
244560,4076,False,1,0,0,6,109164,98,16,6,1,4,0.636,8757.0,0.096,0.021449378916126194,3.665,0.002372577040049833,0.5700000000000003,12456.16111111111,-8453.533333333333,507.76428571428585,-24600.0,36680.0,0.42857142857142855,38426.72856212797,42,1000.0,15569.00053339501,0,21326.099609375,0,0.07142857142857142,0.09523809523809523,0.0,0.47619047619047616,0.16666666666666666,0.19047619047619047,26,258,0,False
189300,3155,False,1,0,1,6,109164,98,16,6,1,4,0.636,8757.0,0.096,0.021449378916126194,3.665,0.002372577040049833,0.5700000000000003,6502.74761904762,-4142.723333333333,240.70588235294122,-24960.0,28413.0,0.4117647058823529,32354.031632965685,102,800.0,12189.882487636416,0,24530.0,0,0.1568627450980392,0.17647058823529413,0.0,0.4117647058823529,0.2549019607843137,0.0,40,413,0,False
20352,424,True,1,1,0,6,109164,98,16,6,1,4,0.636,8757.0,0.096,0.021449378916126194,3.665,0.002372577040049833,0.5700000000000003,4421.572727272727,-2922.8076923076924,443.3666666666666,-9600.0,12549.0,0.4583333333333333,31814.414591471355,48,400.0,8997.431594545451,0,21281.5,0,0.2708333333333333,0.10416666666666667,0.0,0.4375,0.1875,0.0,47,283,0,False
276660,7685,True,1,0,1,6,124605,11,42,14,1,8,0.46,8772.0,0.126,0.024124232574936802,4.835000000000001,0.002439709481963003,0.29000000000000004,3712.366666666667,-3270.9857142857145,341.0931034482759,-9800.0,11600.0,0.5172413793103449,19256.894884832975,58,500.0,5977.135274393244,0,19783.19921875,0,0.3448275862068966,0.0,0.0,0.4827586206896552,0.1724137931034483,0.0,45,314,1,False
123696,2577,True,1,0,1,6,124605,11,42,14,1,8,0.46,8772.0,0.126,0.024124232574936802,4.835000000000001,0.002439709481963003,0.29000000000000004,12984.854545454546,-6678.964102564103,412.90491803278684,-32100.0,48476.0,0.36065573770491804,49084.38226818648,61,300.0,20403.134591413756,0,25194.5,0,0.19672131147540983,0.19672131147540983,0.0,0.4426229508196721,0.16393442622950818,0.0,54,336,0,False
39576,3298,False,1,0,0,3,105058,32,19,7,2,10,0.81,9272.0,0.118,0.04209579470387786,3.01,0.0015705610234346742,0.4200000000000004,9203.384905660378,-7481.906451612904,207.83652173913046,-38400.0,49603.0,0.4608695652173913,48944.82826936142,115,300.0,26779.656547476734,0,23901.099609375,0,0.1826086956521739,0.2,0.0,0.3391304347826087,0.2782608695652174,0.0,14,522,0,False
162468,4513,True,1,1,0,3,105058,32,19,7,2,10,0.81,9272.0,0.118,0.04209579470387786,3.01,0.0015705610234346742,0.4200000000000004,15043.88,-15160.0,4975.92,-34500.0,40614.0,0.6666666666666666,51279.55286458333,15,700.0,23360.957310513288,0,74638.796875,0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,38,148,0,False
91152,3798,True,1,0,1,3,105058,32,19,7,2,10,0.81,9272.0,0.118,0.04209579470387786,3.01,0.0015705610234346742,0.4200000000000004,12375.087096774194,-7483.673913043478,511.4116883116883,-26700.0,34184.0,0.4025974025974026,44829.544059456166,77,400.0,13312.766399255628,0,39378.80078125,0,0.025974025974025976,0.0,0.012987012987012988,0.5844155844155844,0.18181818181818182,0.19480519480519481,53,465,0,True
252060,4201,False,1,0,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,14985.173076923076,-9129.085714285715,1149.122950819672,-41700.0,49937.0,0.4262295081967213,57340.50819672131,61,900.0,21242.623535862607,0,70096.5,0,0.3114754098360656,0.16393442622950818,0.0,0.4098360655737705,0.11475409836065574,0.0,28,232,1,False
189696,7904,True,1,0,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,4500.0,0.0,4500.0,600.0,11500.0,1.0,14900.0,5,600.0,7950.597461826375,0,22500.0,0,1.0,0.0,0.0,0.0,0.0,0.0,24,134,1,False
192744,5354,True,1,1,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,9241.760606060607,-6417.6511627906975,381.8302631578949,-47700.0,41064.0,0.4342105263157895,37265.65542763158,76,700.0,16805.496437416372,0,29026.3994140625,0,0.25,0.0,0.0,0.5657894736842105,0.18421052631578946,0.0,23,488,0,False
89340,1489,True,1,1,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,6166.780000000001,-3408.875,943.6954545454545,-8200.0,17313.0,0.45454545454545453,39644.76409357244,44,500.0,10625.545151314502,0,41529.900390625,0,0.25,0.11363636363636363,0.0,0.4318181818181818,0.20454545454545456,0.0,24,267,0,False
89340,1489,True,1,1,0,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,6167.025,-3379.7083333333335,959.7159090909091,-8200.0,17313.0,0.45454545454545453,40005.482310901985,44,500.0,10752.560684845419,0,42234.900390625,0,0.25,0.11363636363636363,0.0,0.4318181818181818,0.20454545454545456,0.0,24,267,0,False
54396,1511,True,1,0,1,6,110643,49,41,4,1,4,0.519,8441.0,0.115,0.018668148911363574,3.9650000000000003,0.0033712028777238504,1.0300000000000002,4458.814285714286,-2912.733333333333,1574.2956521739131,-5400.0,11244.0,0.6086956521739131,30293.70889945652,23,800.0,10392.380555725586,0,36208.80078125,0,0.391304347826087,0.0,0.0,0.391304347826087,0.21739130434782608,0.0,57,191,0,False
143904,5996,False,1,0,1,2,102609,75,33,2,3,6,0.52,8187.0,0.094,0.02074379440399965,5.140000000000001,0.00010720307185529534,0.6200000000000001,14003.602127659575,-6737.315217391304,275.80071942446034,-60500.0,46108.0,0.3381294964028777,49727.45620793405,139,700.0,23332.179006733022,0,38336.19921875,0,0.2158273381294964,0.2302158273381295,0.0,0.4316546762589928,0.1223021582733813,0.0,43,518,0,False
141240,5885,True,1,0,1,2,102609,75,33,2,3,6,0.52,8187.0,0.094,0.02074379440399965,5.140000000000001,0.00010720307185529534,0.6200000000000001,18498.09259259259,-6047.690666666666,449.7225490196078,-43500.0,52968.0,0.2647058823529412,57219.57462086397,102,1000.0,19380.587138123374,0,45871.6015625,0,0.0196078431372549,0.3333333333333333,0.0,0.4019607843137255,0.11764705882352941,0.12745098039215685,32,388,0,False
135360,2820,True,1,0,1,2,102609,75,33,2,3,6,0.52,8187.0,0.094,0.02074379440399965,5.140000000000001,0.00010720307185529534,0.6200000000000001,18854.3875,-12188.253333333334,712.5844155844156,-46400.0,48633.0,0.4155844155844156,64881.314174107145,77,200.0,30388.333957708473,0,54876.19921875,0,0.2727272727272727,0.0,0.0,0.5844155844155844,0.14285714285714285,0.0,20,363,0,True
299088,8308,True,1,0,0,4,106054,38,25,6,2,6,0.631,8110.0,0.109,0.029810285326343184,6.16,-0.0015558111905255812,0.7800000000000002,17668.68043478261,-9916.3825,154.35476190476183,-59400.0,47189.0,0.36507936507936506,51992.85485646081,126,500.0,33721.08293677961,0,19448.5,0,0.2619047619047619,0.19047619047619047,0.0,0.4444444444444444,0.10317460317460317,0.0,27,419,1,False
129408,5392,True,1,0,0,4,106054,38,25,6,2,6,0.631,8110.0,0.109,0.029810285326343184,6.16,-0.0015558111905255812,0.7800000000000002,8811.758620689656,-2965.9153846153845,226.1644859813084,-16100.0,24212.0,0.27102803738317754,30869.781742844625,107,1000.0,11654.298914734609,0,24199.5,0,0.14953271028037382,0.37383177570093457,0.0,0.35514018691588783,0.12149532710280374,0.0,34,440,0,False
82896,6908,False,1,1,1,2,75685,31,28,5,1,9,0.608,8208.0,0.155,0.024991742088921187,2.0749999999999997,0.006117460527185043,0.3699999999999999,20655.870588235295,-7111.017391304347,381.6349206349206,-38600.0,62168.0,0.2698412698412698,57141.73099578373,126,900.0,24587.766135729707,0,58890.8671875,0,0.031746031746031744,0.2619047619047619,0.015873015873015872,0.4523809523809524,0.11904761904761904,0.11904761904761904,22,482,0,True
63360,1056,True,1,1,1,2,75685,31,28,5,1,9,0.608,8208.0,0.155,0.024991742088921187,2.0749999999999997,0.006117460527185043,0.3699999999999999,4125.163265306122,-2521.3942857142856,215.4235294117647,-7300.0,12138.0,0.4117647058823529,29108.363765428046,119,700.0,6081.990020310693,0,25642.2998046875,0,0.24369747899159663,0.13445378151260504,0.0,0.453781512605042,0.16806722689075632,0.0,39,638,0,False
41904,3492,False,1,0,1,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,7938.838095238095,-5761.775,274.15944055944055,-51700.0,48546.0,0.4405594405594406,36080.38659582605,143,900.0,20232.700172029574,0,39204.69921875,0,0.18181818181818182,0.2097902097902098,0.0,0.34965034965034963,0.25874125874125875,0.0,20,603,0,False
36684,3057,False,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,6311.736,-3739.9146666666666,280.74559999999997,-24480.0,18552.0,0.4,30229.79753125,125,700.0,7905.540258764935,0,35093.0,0,0.24,0.0,0.0,0.6,0.16,0.0,16,631,0,False
134784,5616,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,8822.476666666666,-9938.224,294.8854545454546,-58800.0,43785.0,0.5454545454545454,44005.11281960227,55,900.0,25057.25405927946,0,16218.7001953125,0,0.23636363636363636,0.0,0.0,0.45454545454545453,0.3090909090909091,0.0,54,288,0,False
89880,3745,True,2,0,1,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,16579.96153846154,-11028.75,1347.5689655172414,-47100.0,46981.0,0.4482758620689655,62571.28300107759,29,800.0,26994.165673627067,0,39079.5,0,0.27586206896551724,0.0,0.0,0.5517241379310345,0.1724137931034483,0.0,32,154,0,False
100224,2088,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,4005.8066666666664,-9566.666666666666,1743.7277777777776,-15100.0,18792.0,0.8333333333333334,28124.93359375,18,700.0,9561.447660173326,0,31387.099609375,0,0.1111111111111111,0.0,0.0,0.16666666666666666,0.5,0.2222222222222222,39,125,1,False
49440,824,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,10568.796774193548,-3577.3544303797466,409.2881818181818,-20000.0,30378.0,0.2818181818181818,47798.865411931816,110,300.0,12746.128500865248,0,45021.6015625,0,0.15454545454545454,0.2909090909090909,0.0,0.42727272727272725,0.12727272727272726,0.0,29,464,0,False
123600,2060,True,1,1,1,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,11561.24,-7438.593103448276,316.4408163265305,-43300.0,47109.0,0.40816326530612246,39514.67761479592,49,300.0,23039.119937850846,0,15512.89990234375,0,0.20408163265306123,0.0,0.0,0.5918367346938775,0.20408163265306123,0.0,28,297,0,False
86184,7182,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,23035.90625,-12516.030769230769,1027.564285714286,-50500.0,64642.0,0.38095238095238093,59935.271763392855,42,300.0,24502.957975835838,0,43157.5,0,0.023809523809523808,0.14285714285714285,0.0,0.47619047619047616,0.16666666666666666,0.19047619047619047,55,237,0,False
86184,7182,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,23036.1125,-12650.646153846154,944.3095238095239,-50500.0,64642.0,0.38095238095238093,60273.679036458336,42,300.0,25334.975559341354,0,39660.80078125,0,0.023809523809523808,0.14285714285714285,0.0,0.47619047619047616,0.16666666666666666,0.19047619047619047,55,237,0,False
45024,938,True,1,0,0,4,285387,0,2,8,5,7,0.899,10177.0,0.081,0.03501561038169223,7.1899999999999995,0.0008059231850084271,1.12,8544.93,-6974.431578947369,984.2153846153844,-22100.0,31636.5,0.5128205128205128,41994.90795272436,39,800.0,12981.806471418373,0,38384.30078125,0,0.20512820512820512,0.15384615384615385,0.0,0.3333333333333333,0.3076923076923077,0.0,39,214,0,False
17508,1459,False,1,0,1,1,107870,84,29,6,1,6,0.58,8754.0,0.137,0.035561323815704086,4.07,0.0005933067581347919,0.47999999999999954,6398.487096774194,-3666.487804878049,667.0430555555556,-13300.0,17580.0,0.4305555555555556,39290.6182047526,72,900.0,9259.232212593053,0,48027.0,0,0.2361111111111111,0.0,0.0,0.5694444444444444,0.19444444444444445,0.0,48,450,0,False
74124,2059,True,2,0,0,1,107870,84,29,6,1,6,0.58,8754.0,0.137,0.035561323815704086,4.07,0.0005933067581347919,0.47999999999999954,14442.828205128206,-6477.253012048192,210.31393442622942,-43200.0,49816.0,0.319672131147541,54371.29873206967,122,400.0,29938.9295833649,0,25658.0,0,0.19672131147540983,0.27049180327868855,0.0,0.4098360655737705,0.12295081967213115,0.0,57,529,0,False
392460,6541,True,1,1,0,1,107870,84,29,6,1,6,0.58,8754.0,0.137,0.035561323815704086,4.07,0.0005933067581347919,0.47999999999999954,20602.67391304348,-9221.420618556702,372.34405594405587,-35300.0,58870.0,0.32167832167832167,57131.7404802229,143,900.0,20222.282840099215,0,53252.400390625,0,0.013986013986013986,0.1258741258741259,0.0,0.5524475524475524,0.15384615384615385,0.15384615384615385,15,678,0,False
98184,4091,True,1,0,0,6,114200,101,41,4,1,4,0.43700000000000006,8403.0,0.105,0.02134413309982487,5.73,0.0049124343257443085,-0.020000000000000462,9059.654545454545,-10233.333333333334,4925.442857142858,-18200.0,24545.0,0.7857142857142857,41660.39313616072,14,500.0,18957.041172368656,0,68956.1015625,0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.42857142857142855,0.2857142857142857,49,111,0,False
99696,2077,False,1,0,0,6,114200,101,41,4,1,4,0.43700000000000006,8403.0,0.105,0.02134413309982487,5.73,0.0049124343257443085,-0.020000000000000462,14426.435555555556,-9781.31111111111,305.24999999999994,-55900.0,49327.0,0.4166666666666667,46341.293477376305,108,-974.6,28628.73870466064,1,32966.80078125,0,0.28703703703703703,0.0,0.0,0.5833333333333334,0.12962962962962962,0.0,23,646,1,False
244368,5091,True,0,0,1,6,114200,101,41,4,1,4,0.43700000000000006,8403.0,0.105,0.02134413309982487,5.73,0.0049124343257443085,-0.020000000000000462,20764.9109375,-15534.5,598.5715277777778,-57200.0,49769.0,0.4444444444444444,75924.24077690972,144,200.0,25472.91677716175,0,86194.1015625,0,0.3402777777777778,0.0,0.0,0.5555555555555556,0.10416666666666667,0.0,25,488,0,False
113544,3154,True,1,0,1,6,114200,101,41,4,1,4,0.43700000000000006,8403.0,0.105,0.02134413309982487,5.73,0.0049124343257443085,-0.020000000000000462,9068.926923076924,-4942.337777777778,188.54788732394363,-20900.0,28386.0,0.36619718309859156,33990.419522997356,71,700.0,12238.721742188754,0,13386.7998046875,0,0.056338028169014086,0.19718309859154928,0.0,0.43661971830985913,0.15492957746478872,0.15492957746478872,53,358,0,False
